input1,input2,output1,output2
0.5588237792485522,0.9829355091037014,0.1986062703458161,0.41641897061978717
0.5626890269069622,0.9851142991241498,0.20711139394590647,0.4225786795605252
0.5664191055321673,0.9871443523883089,0.2156165175459968,0.4287383885012631
0.5700140151241677,0.9890256688961779,0.22412164114608715,0.4348980974420011
0.5734737556829628,0.9907582486477574,0.2326267647461775,0.44105780638273906
0.5767983272085531,0.9923420916430464,0.24113188834626786,0.4472175153234771
0.5799877297009386,0.9937771978820461,0.2496370119463582,0.4533772242642151
0.5830419631601188,0.9950635673647558,0.25814213554644855,0.45953693320495304
0.5859610275860943,0.9962012000911756,0.26664725914653886,0.46569664214569106
0.5887449229788649,0.9971900960613059,0.27515238274662923,0.47185635108642904
0.5913936493384304,0.9980302552751462,0.2836575063467196,0.478016060027167
0.593907206664791,0.9987216777326967,0.2921626299468099,0.484175768967905
0.5962855949579468,0.9992643634339574,0.3006677535469003,0.49033547790864296
0.5985288142178974,0.9996583123789281,0.3091728771469906,0.496495186849381
0.6006368644446431,0.9999035245676092,0.31767800074708097,0.5026548957901189
0.6026097456381841,1.0,0.3261831243471713,0.5088146047308569
0.6044474577985199,0.9999477386761014,0.33468824794726165,0.514974313671595
0.6061500009256509,0.999746740595913,0.343193371547352,0.5211340226123329
0.6077173750195769,0.9993970057594342,0.35169849514744234,0.5272937315530709
0.6091495800802978,0.9988985341666662,0.3602036187475327,0.5334534404938088
0.6104466161078139,0.9982513258176081,0.368708742347623,0.5396131494345469
0.6116084831021252,0.9974553807122605,0.3772138659477134,0.5457728583752848
0.6126351810632317,0.9965106988506228,0.3857189895478037,0.5519325673160228
0.6135267099911329,0.9954172802326952,0.3942241131478941,0.5580922762567608
0.6142830698858294,0.9941751248584781,0.40272923674798444,0.5642519851974988
0.614904260747321,0.9927842327279709,0.41123436034807476,0.5704116941382368
0.6153902825756074,0.9912446038411739,0.4197394839481651,0.5765714030789747
0.615741135370689,0.9895562381980872,0.42824460754825544,0.5827311120197127
0.6159568191325657,0.9877191357987106,0.4367497311483458,0.5888908209604506
0.6160373338612374,0.9857332966430442,0.4452548547484362,0.5950505299011887
0.615982679556704,0.9835987207310878,0.45375997834852655,0.5888908209604506
0.6160631942853757,0.9813154080628416,0.46226510194861686,0.5950505299011887
0.6160085399808424,0.9788833586383058,0.47077022554870723,0.5888908209604506
0.616089054709514,0.9763025724574804,0.47927534914879755,0.5950505299011887
0.6160344004049807,0.9735730495203646,0.4877804727488879,0.5888908209604506
0.6161149151336524,0.970694789826959,0.4962855963489783,0.5950505299011887
0.616060260829119,0.9676677933772638,0.5047907199490687,0.5888908209604506
0.6161407755577907,0.9644920601712786,0.513295843549159,0.5950505299011887
0.6160861212532573,0.9611675902090039,0.5218009671492494,0.5888908209604506
0.616166635981929,0.9576943834904393,0.5303060907493398,0.5950505299011887
0.6161119816773957,0.9540724400155848,0.5388112143494301,0.5888908209604506
0.6161924964060673,0.9503017597844404,0.5473163379495205,0.5950505299011887
0.616137842101534,0.9463823427970063,0.5558214615496108,0.5888908209604506
0.6162183568302056,0.9423141890532821,0.5643265851497011,0.5950505299011887
0.6161637025256723,0.9380972985532684,0.5728317087497915,0.5888908209604506
0.616244217254344,0.9337316712969647,0.5813368323498818,0.5950505299011887
0.6161895629498106,0.9292173072843714,0.5898419559499721,0.5888908209604506
0.6162700776784823,0.924554206515488,0.5983470795500625,0.5950505299011887
0.616215423373949,0.9197423689903147,0.6068522031501529,0.5888908209604506
0.6162959381026206,0.9147817947088518,0.6153573267502432,0.5950505299011887
0.6162412837980873,0.9096724836710991,0.6238624503503336,0.5888908209604506
0.616321798526759,0.9044144358770566,0.632367573950424,0.5950505299011887
0.6162671442222256,0.8990076513267239,0.6408726975505142,0.5888908209604506
0.6163476589508973,0.8934521300201019,0.6493778211506046,0.5950505299011887
0.6162930046463639,0.8877478719571896,0.6412444122639493,0.5824874434563801
0.616514035486235,0.8821858501405995,0.633111003377294,0.5822437748930477
0.6167404134041001,0.8767660645703313,0.6249775944906386,0.5820001063297151
0.6169721383999595,0.8714885152463846,0.6168441856039834,0.5817564377663826
0.617209210473813,0.8663532021687596,0.6087107767173281,0.5815127692030501
0.6174516296256611,0.8613601253374565,0.6005773678306727,0.5812691006397175
0.6176993958555034,0.8565092847524758,0.5924439589440174,0.581025432076385
0.6179525091633399,0.8518006804138162,0.5843105500573621,0.5807817635130524
0.6182109695491707,0.8472343123214787,0.5761771411707068,0.58053809494972
0.6184747770129955,0.842810180475463,0.5680437322840515,0.5802944263863874
0.6187439315548149,0.8385282848757689,0.5599103233973961,0.5800507578230548
0.6190184331746286,0.8343886255223972,0.5517769145107408,0.5798070892597224
0.6192982818724364,0.8303912024153467,0.5436435056240855,0.5795634206963898
0.6195834776482384,0.8265360155546182,0.5355100967374302,0.5793197521330573
0.6198740205020347,0.8228230649402114,0.5273766878507749,0.5790760835697247
0.6201699104338251,0.8192523505721269,0.5192432789641196,0.5788324150063922
0.6204711474436101,0.8158238724503636,0.5111098700774642,0.5785887464430597
0.6207777315313893,0.8125376305749225,0.502976461190809,0.5783450778797271
0.6210896626971626,0.8093936249458029,0.4948430523041536,0.5781014093163946
0.6214069409409302,0.8063918555630054,0.4867096434174983,0.5778577407530621
0.6217295662626919,0.8035323224265299,0.47857623453084297,0.5776140721897296
0.6220575386624482,0.8008150255363761,0.4704428256441876,0.577370403626397
0.6223908581401987,0.798239964892544,0.46230941675753234,0.5771267350630644
0.6227295246959434,0.7958071404950338,0.454176007870877,0.576883066499732
0.6230735383296824,0.7935165523438454,0.44604259898422166,0.5766393979363994
0.6234228990414155,0.7913682004389787,0.4379091900975664,0.5763957293730669
0.623777606831143,0.7893620847804339,0.42977578121091103,0.5761520608097344
0.624137661698865,0.7874982053682109,0.4216423723242557,0.5759083922464018
0.624503063644581,0.7857765622023097,0.4135089634376004,0.5756647236830693
0.6248738126682912,0.7841971552827302,0.4053755545509451,0.5754210551197367
0.6252499087699956,0.7827599846094728,0.3972421456642897,0.5751773865564043
0.6256313519496947,0.7814650501825372,0.3891087367776344,0.5749337179930717
0.6260181422073878,0.7803123520019232,0.3809753278909791,0.5746900494297391
0.6264102795430753,0.779301890067631,0.37284191900432373,0.5744463808664066
0.6268077639567567,0.7784336643796609,0.36470851011766836,0.5742027123030741
0.6272105954484325,0.7777076749380122,0.35657510123101305,0.5739590437397416
0.6276187740181028,0.7771239217426855,0.34844169234435773,0.573715375176409
0.6280322996657675,0.7766824047936809,0.34030828345770237,0.5734717066130764
0.6284511723914261,0.7763831240909979,0.33217487457104705,0.573228038049744
0.628875392195079,0.7762260796346363,0.32404146568439174,0.5729843694864114
0.6293049590767261,0.7762112714245972,0.31590805679773637,0.5727407009230789
0.6297398730363675,0.7763386994608796,0.30777464791108106,0.5724970323597464
0.6301801340740033,0.7766083637434839,0.2996412390244257,0.5722533637964139
0.6306257421896334,0.77702026427241,0.2915078301377704,0.5720096952330813
0.6310766973832577,0.7775744010476581,0.283374421251115,0.5717660266697487
0.6315329996548761,0.7782707740692278,0.2752410123644597,0.5715223581064163
0.6319946490044887,0.7791093833371191,0.2671076034778044,0.5712786895430837
0.6324616454320959,0.7800902288513327,0.258974194591149,0.5710350209797512
0.6329339889376973,0.7812133106118678,0.2508407857044937,0.5707913524164187
0.6334116795212928,0.7824786286187246,0.24270737681783833,0.5705476838530861
0.6338947171828827,0.7838861828719037,0.23457396793118301,0.5703040152897536
0.6343831019224666,0.7854359733714043,0.22644055904452767,0.570060346726421
0.6348768337400452,0.787128000117227,0.21830715015787233,0.5698166781630886
0.6353759126356179,0.788962263109371,0.21017374127121702,0.569573009599756
0.6358803386091849,0.7909387623478369,0.2020403323845617,0.5693293410364234
0.636390111660746,0.7930574978326248,0.1939069234979064,0.5690856724730909
0.6369052317903012,0.7953184695637346,0.18577351461125108,0.5688420039097584
0.6374256989978512,0.7977216775411661,0.17764010572459576,0.5685983353464259
0.6379515132833953,0.8002671217649192,0.16950669683794045,0.5683546667830933
0.6384826746469335,0.8029548022349943,0.1613732879512851,0.5681109982197607
0.639019183088466,0.8057847189513915,0.1532398790646298,0.5678673296564283
0.6395610386079926,0.8087568719141104,0.14510647017797448,0.5676236610930957
0.6401082412055139,0.811871261123151,0.13697306129131917,0.5673799925297632
0.6406607908810292,0.8151278865785134,0.1288396524046638,0.5671363239664307
0.6412186876345388,0.8185267482801976,0.12070624351800857,0.5668926554030982
0.6417819314660427,0.8220678462282038,0.1125728346313532,0.5666489868397656
0.6423505223755407,0.8257511804225318,0.10443942574469789,0.566405318276433
0.6429244603630329,0.8295767508631814,0.0963060168580426,0.5661616497131006
0.6435037454285196,0.833544557550153,0.08817260797138726,0.565917981149768
0.6440883775720005,0.8376546004834464,0.0966777315714776,0.572077690090506
0.6445378406822767,0.8416159066604499,0.10518285517156797,0.5782373990312439
0.6448521347593476,0.8454284760811636,0.11368797877165832,0.584397107971982
0.6450312598032137,0.8490923087455875,0.12219310237174863,0.5905568169127199
0.645075215813875,0.8526074046537215,0.13069822597183897,0.5967165258534579
0.6449840027913311,0.855973763805566,0.13920334957192937,0.5905568169127199
0.6450279588019924,0.8591913862011201,0.14770847317201974,0.5967165258534579
0.6449367457794485,0.8622602718403848,0.15621359677211005,0.5905568169127199
0.6449807017901097,0.8651804207233594,0.16471872037220042,0.5967165258534579
0.6448894887675658,0.8679518328500446,0.1732238439722908,0.5905568169127199
0.6449334447782271,0.8705745082204396,0.18172896757238113,0.5967165258534579
0.6448422317556832,0.8730484468345447,0.1902340911724715,0.5905568169127199
0.6448861877663444,0.8753736486923603,0.19873921477256185,0.5967165258534579
0.6447949747438005,0.877550113793886,0.20724433837265221,0.5905568169127199
0.6448389307544619,0.8795778421391215,0.21574946197274256,0.5967165258534579
0.6447477177319179,0.8814568337280678,0.2242545855728329,0.5905568169127199
0.6447916737425792,0.8831870885607237,0.23275970917292327,0.5967165258534579
0.6447004607200353,0.8847686066370901,0.2412648327730136,0.5905568169127199
0.6447444167306966,0.8862013879571665,0.24976995637310395,0.5967165258534579
0.6446532037081526,0.8874854325209532,0.2582750799731943,0.5905568169127199
0.6446971597188139,0.8886207403284501,0.26678020357328464,0.5967165258534579
0.64460594669627,0.8896073113796572,0.275285327173375,0.5905568169127199
0.6446499027069312,0.8904451456745743,0.2837904507734653,0.5967165258534579
0.6445586896843873,0.8911342432132014,0.2922955743735557,0.5905568169127199
0.6446026456950487,0.8916746039955393,0.300800697973646,0.5967165258534579
0.6445114326725048,0.8920662280215867,0.3093058215737364,0.5905568169127199
0.6445553886831661,0.8923091152913447,0.3178109451738267,0.5967165258534579
0.6444641756606221,0.8924032658048129,0.32631606877391706,0.5905568169127199
0.6445081316712834,0.892348679561991,0.3348211923740074,0.5967165258534579
0.6444169186487395,0.8921453565628794,0.34332631597409774,0.5905568169127199
0.6444608746594008,0.891793296807478,0.3518314395741881,0.5967165258534579
0.6443696616368568,0.8912925002957865,0.3603365631742784,0.5905568169127199
0.6444136176475181,0.8906429670278058,0.3688416867743688,0.5967165258534579
0.6443224046249743,0.8898446970035347,0.37734681037445916,0.5905568169127199
0.6443663606356356,0.888897690222974,0.3858519339745495,0.5967165258534579
0.6442751476130916,0.8878019466861236,0.3943570575746398,0.5905568169127199
0.6443191036237529,0.8865574663929832,0.40286218117473016,0.5967165258534579
0.644227890601209,0.8851642493435531,0.41136730477482053,0.5905568169127199
0.6442718466118702,0.8836222955378329,0.4198724283749109,0.5967165258534579
0.6441806335893263,0.8819316049758231,0.42837755197500127,0.5905568169127199
0.6442245895999876,0.8800921776575235,0.4368826755750916,0.5967165258534579
0.6441333765774437,0.8781040135829339,0.44538779917518195,0.5905568169127199
0.6441773325881051,0.8759671127520546,0.45389292277527227,0.5967165258534579
0.644086119565561,0.8736814751648856,0.46239804637536264,0.5905568169127199
0.6441300755762224,0.8712471008214264,0.470903169975453,0.5967165258534579
0.6440388625536785,0.8686639897216777,0.4794082935755433,0.5905568169127199
0.6440828185643397,0.8659321418656388,0.4879134171756337,0.5967165258534579
0.6439916055417958,0.8630515572533104,0.496418540775724,0.5905568169127199
0.6440355615524571,0.8600222358846921,0.5049236643758144,0.5967165258534579
0.6439443485299132,0.8568441777597839,0.5134287879759047,0.5905568169127199
0.6439883045405744,0.853517382878586,0.5219339115759951,0.5967165258534579
0.6438970915180305,0.8500418512410981,0.5304390351760855,0.5905568169127199
0.6439410475286919,0.8464175828473206,0.5389441587761759,0.5967165258534579
0.643849834506148,0.8426445776972532,0.5474492823762662,0.5905568169127199
0.6438937905168092,0.8387228357908959,0.5559544059763565,0.5967165258534579
0.6438025774942653,0.8346523571282488,0.5644595295764469,0.5905568169127199
0.6438465335049266,0.830433141709312,0.5729646531765372,0.5967165258534579
0.6437553204823827,0.8260651895340851,0.5814697767766276,0.5905568169127199
0.6437992764930439,0.8215485006025688,0.589974900376718,0.5967165258534579
0.6437080634705,0.8168830749147623,0.5984800239768083,0.5905568169127199
0.6437520194811613,0.8120689124706663,0.6069851475768987,0.5967165258534579
0.6436608064586173,0.8071060132702802,0.615490271176989,0.5905568169127199
0.6437047624692787,0.8019943773136043,0.6239953947770793,0.5967165258534579
0.6436135494467348,0.7967340046006386,0.6325005183771697,0.5905568169127199
0.6436575054573961,0.791324895131383,0.6410056419772601,0.5967165258534579
0.6435662924348522,0.7857670489058377,0.6495107655773504,0.5905568169127199
0.6436102484455134,0.7800604659240024,0.6580158891774408,0.5967165258534579
0.6435190354229695,0.7742051461858775,0.6665210127775312,0.5905568169127199
0.6435629914336308,0.7682010896914626,0.6582743130542292,0.5913684146908686
0.643589137692552,0.7623412506622622,0.6500276133309275,0.5921800124690174
0.6435974741997337,0.7566256290982762,0.6417809136076256,0.5929916102471662
0.6435880009551757,0.7510542249995045,0.6335342138843238,0.5814837901438389
0.6438310560252877,0.7456270383659472,0.6420393374844141,0.5876434990845769
0.6439389420621948,0.7400511149761003,0.6505444610845044,0.5938032080253149
0.6439116590658968,0.7343264548299634,0.6590495846845947,0.5876434990845769
0.6440195451028039,0.7284530579275367,0.6675547082846851,0.5938032080253149
0.6439922621065058,0.72243092426882,0.6760598318847755,0.5876434990845769
0.644100148143413,0.7162600538538136,0.6845649554848658,0.5938032080253149
0.6440728651471149,0.7099404466825175,0.693070079084956,0.5876434990845769
0.6441807511840221,0.7034721027549314,0.7015752026850465,0.5938032080253149
0.6441534681877241,0.6968550220710557,0.7100803262851367,0.5876434990845769
0.6442613542246312,0.6900892046308899,0.7185854498852271,0.5938032080253149
0.6442340712283332,0.6831746504344344,0.7270905734853175,0.5876434990845769
0.6443419572652404,0.6761113594816892,0.7355956970854077,0.5938032080253149
0.6443146742689423,0.6688993317726539,0.744100820685498,0.5876434990845769
0.6444225603058494,0.6615385673073291,0.7526059442855884,0.5938032080253149
0.6443952773095514,0.6540290660857142,0.7611110678856786,0.5876434990845769
0.6445031633464585,0.6463708281078097,0.769616191485769,0.5938032080253149
0.6444758803501605,0.6385638533736152,0.7781213150858592,0.5876434990845769
0.6445837663870677,0.6306081418831309,0.7866264386859496,0.5938032080253149
0.6445564833907697,0.6225036936363568,0.7951315622860399,0.5876434990845769
0.6446643694276768,0.6142505086332928,0.8036366858861302,0.5938032080253149
0.6446370864313787,0.605848586873939,0.8121418094862205,0.5876434990845769
0.6447449724682859,0.5972979283582954,0.8206469330863109,0.5938032080253149
0.6447176894719878,0.5885985330863621,0.8291520566864012,0.5876434990845769
0.644825575508895,0.5797504010581388,0.8376571802864916,0.5938032080253149
0.6447982925125969,0.5707535322736259,0.8461623038865818,0.5876434990845769
0.644906178549504,0.5616079267328231,0.8546674274866721,0.5938032080253149
0.6448788955532061,0.5523135844357301,0.8631725510867625,0.5876434990845769
0.6449867815901132,0.5428705053823476,0.8716776746868529,0.5938032080253149
0.6449594985938152,0.5332786895726752,0.8801827982869432,0.5876434990845769
0.6450673846307223,0.5235381370067133,0.8886879218870334,0.5938032080253149
0.6450401016344243,0.5136488476844612,0.8971930454871238,0.5876434990845769
0.6451479876713314,0.5036108216059191,0.9056981690872139,0.5938032080253149
0.6451207046750334,0.4934240587710875,0.9142032926873043,0.5876434990845769
0.6452285907119405,0.48308855917996607,0.9227084162873946,0.5938032080253149
0.6452013077156424,0.4726043228325548,0.931213539887485,0.5876434990845769
0.6453091937525497,0.46197134972885356,0.9397186634875754,0.5938032080253149
0.6452819107562516,0.4511896398688626,0.9482237870876655,0.5876434990845769
0.6453897967931588,0.4402591932525818,0.9567289106877559,0.5938032080253149
0.6453625137968607,0.42918000988001104,0.9652340342878463,0.5876434990845769
0.6454703998337679,0.4179520897511507,0.9568220946017301,0.5970225325740717
0.6453724717808584,0.40687127678755297,0.9484101549156136,0.5940821481820906
0.6453390677045429,0.3959375709892181,0.9399982152294974,0.5911417637901094
0.6453701876048207,0.385150972356146,0.9315862755433812,0.6005207972796043
0.6451954934152819,0.3745114808883364,0.9231743358572648,0.5975804128876231
0.6450853232023366,0.36401909658578974,0.9147623961711486,0.5946400284956419
0.6450396769659852,0.35367381944850573,0.9063504564850324,0.5916996441036608
0.6450585547062271,0.3434756494764845,0.897938516798916,0.6010786775931556
0.6448716183566525,0.3334245866697262,0.9064436403990064,0.5949189686524177
0.644819851040283,0.3232247871066778,0.9149487639990967,0.5887592597116796
0.6449032527571185,0.31287625078733977,0.9234538875991871,0.5949189686524177
0.6448514854407491,0.3023789777117118,0.9319590111992773,0.5887592597116796
0.6449348871575844,0.29173296787979386,0.9404641347993674,0.5949189686524177
0.644883119841215,0.28093822129158647,0.9489692583994578,0.5887592597116796
0.6449665215580505,0.269994737947089,0.9574743819995484,0.5949189686524177
0.644914754241681,0.2589025178463018,0.9659795055996385,0.5887592597116796
0.6449981559585164,0.2476615609892247,0.9744846291997289,0.5949189686524177
0.644946388642147,0.23627186737585776,0.9829897527998193,0.5887592597116796
0.6450297903589824,0.22473343700620113,0.9914948763999096,0.5949189686524177
0.644978023042613,0.21304626988025466,1.0,0.5887592597116796
0.6450614247594484,0.20121036599801828,1.0,0.5887592597116796
0.6451448264762838,0.1893744621157819,1.0,0.5887592597116796
0.6452282281931192,0.17753855823354553,1.0,0.5887592597116796
0.6453116299099546,0.1657026543513092,1.0,0.5887592597116796
0.64539503162679,0.15386675046907278,1.0,0.5887592597116796
0.6454784333436254,0.14203084658683637,1.0,0.5887592597116796
0.6455618350604608,0.1301949427046,1.0,0.5887592597116796
0.6456452367772962,0.11835903882236365,1.0,0.5887592597116796
0.6457286384941316,0.1065231349401273,1.0,0.5887592597116796
0.645812040210967,0.09468723105789095,1.0,0.5887592597116796
0.6458954419278025,0.0828513271756546,1.0,0.5887592597116796
0.6459788436446379,0.0710154232934182,1.0,0.5887592597116796
0.6460622453614733,0.059179519411181825,1.0,0.5887592597116796
0.6461456470783087,0.047343615528945476,1.0,0.5887592597116796
0.646229048795144,0.03550771164670907,1.0,0.5887592597116796
0.6463124505119794,0.023671807764472752,1.0,0.5887592597116796
0.6463958522288148,0.011835903882236348,1.0,0.5887592597116796
0.6464792539456502,0.0,1.0,0.5887592597116796
